@relation 'Hill_Valley dataset - example ARFF file header'
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute X49 numeric
@attribute X50 numeric
@attribute X51 numeric
@attribute X52 numeric
@attribute X53 numeric
@attribute X54 numeric
@attribute X55 numeric
@attribute X56 numeric
@attribute X57 numeric
@attribute X58 numeric
@attribute X59 numeric
@attribute X60 numeric
@attribute X61 numeric
@attribute X62 numeric
@attribute X63 numeric
@attribute X64 numeric
@attribute X65 numeric
@attribute X66 numeric
@attribute X67 numeric
@attribute X68 numeric
@attribute X69 numeric
@attribute X70 numeric
@attribute X71 numeric
@attribute X72 numeric
@attribute X73 numeric
@attribute X74 numeric
@attribute X75 numeric
@attribute X76 numeric
@attribute X77 numeric
@attribute X78 numeric
@attribute X79 numeric
@attribute X80 numeric
@attribute X81 numeric
@attribute X82 numeric
@attribute X83 numeric
@attribute X84 numeric
@attribute X85 numeric
@attribute X86 numeric
@attribute X87 numeric
@attribute X88 numeric
@attribute X89 numeric
@attribute X90 numeric
@attribute X91 numeric
@attribute X92 numeric
@attribute X93 numeric
@attribute X94 numeric
@attribute X95 numeric
@attribute X96 numeric
@attribute X97 numeric
@attribute X98 numeric
@attribute X99 numeric
@attribute X100 numeric
@attribute class {0,1}

@data
1.688901221,1.688901221,1.68890122,1.68890122,1.68890122,1.688901219,1.688901219,1.688901218,1.688901217,1.688901216,1.688901215,1.688901213,1.68890121,1.688901207,1.688901203,1.688901198,1.688901191,1.688901182,1.68890117,1.688901155,1.688901136,1.688901111,1.688901078,1.688901036,1.688900982,1.688900911,1.68890082,1.688900701,1.688900548,1.68890035,1.688900093,1.688899761,1.688899331,1.688898774,1.688898053,1.68889712,1.688895912,1.688894348,1.688892323,1.688889702,1.688886309,1.688881916,1.688876229,1.688868868,1.688859338,1.688847001,1.688831029,1.688810353,1.688783587,1.688748937,1.68870408,1.68864601,1.688570834,1.688473515,1.688347529,1.688184433,1.687973295,1.687699963,1.687346119,1.686888046,1.686295042,1.685527362,1.684533554,1.683247007,1.681581494,1.679425385,1.676634169,1.673020769,1.668343001,1.662287343,1.654447921,1.644299308,1.631161306,1.614153355,1.592135519,1.563632077,1.526732622,1.478964011,1.417124611,1.33706971,1.233433725,1.099270579,0.925588146,1.099270579,1.233433725,1.33706971,1.417124611,1.478964011,1.526732622,1.563632077,1.592135519,1.614153355,1.631161306,1.644299308,1.654447921,1.662287343,1.668343001,1.673020769,1.676634169,1.679425385,0
30.90255479,30.90123201,30.89967015,30.89782601,30.89564855,30.89307753,30.89004183,30.88645745,30.88222523,30.87722807,30.87132773,30.86436095,30.856135,30.84642228,30.83495407,30.8214131,30.80542472,30.78654659,30.76425641,30.73793749,30.70686168,30.6701692,30.62684489,30.57569013,30.51528962,30.44397228,30.35976499,30.26033803,30.14294057,30.00432461,29.84065512,29.64740389,29.41922431,29.1498034,28.83168718,28.45607442,28.01257316,27.48891319,26.87060656,26.14054679,25.27853554,24.26072379,23.05895208,21.63997135,19.96452311,21.63997135,23.05895208,24.26072379,25.27853554,26.14054679,26.87060656,27.48891319,28.01257316,28.45607442,28.83168718,29.1498034,29.41922431,29.64740389,29.84065512,30.00432461,30.14294057,30.26033803,30.35976499,30.44397228,30.51528962,30.57569013,30.62684489,30.6701692,30.70686168,30.73793749,30.76425641,30.78654659,30.80542472,30.8214131,30.83495407,30.84642228,30.856135,30.86436095,30.87132773,30.87722807,30.88222523,30.88645745,30.89004183,30.89307753,30.89564855,30.89782601,30.89967015,30.90123201,30.90255479,30.90367508,30.90462389,30.90542746,30.90610802,30.90668441,30.90717256,30.907586,30.90793614,30.90823269,30.90848385,30.90869656,0
224.7864001,224.7864001,224.7863999,224.7863998,224.7863996,224.7863994,224.7863991,224.7863987,224.7863982,224.7863975,224.7863967,224.7863956,224.7863941,224.7863923,224.7863899,224.7863867,224.7863827,224.7863774,224.7863706,224.7863617,224.7863502,224.7863353,224.786316,224.7862909,224.7862584,224.7862162,224.7861615,224.7860906,224.7859985,224.7858791,224.7857242,224.7855234,224.7852628,224.7849249,224.7844865,224.783918,224.7831805,224.7822239,224.7809832,224.7793739,224.7772864,224.7745789,224.771067,224.7665118,224.7606034,224.7529397,224.7429994,224.730106,224.7133822,224.6916903,224.6635542,224.6270595,224.5797231,224.5183243,224.4386852,224.3353874,224.2014022,224.0276132,223.8021956,223.5098119,223.130568,222.6386597,222.0006173,221.1730278,220.0995811,218.7072392,216.9012657,214.5587806,211.5203993,207.5793874,202.4675952,195.8372116,187.2370996,176.0820999,161.6132164,176.0820999,187.2370996,195.8372116,202.4675952,207.5793874,211.5203993,214.5587806,216.9012657,218.7072392,220.0995811,221.1730278,222.0006173,222.6386597,223.130568,223.5098119,223.8021956,224.0276132,224.2014022,224.3353874,224.4386852,224.5183243,224.5797231,224.6270595,224.6635542,224.6916903,0
0.914412973,0.9144131,0.914413253,0.914413438,0.914413659,0.914413926,0.914414247,0.914414634,0.9144151,0.91441566,0.914416336,0.914417148,0.914418127,0.914419305,0.914420723,0.91442243,0.914424486,0.914426961,0.914429941,0.914433528,0.914437847,0.914443047,0.914449308,0.914456845,0.91446592,0.914476845,0.914489999,0.914505835,0.914524901,0.914547855,0.914575491,0.914608763,0.91464882,0.914697048,0.914755111,0.914825016,0.914909178,0.915010505,0.915132498,0.91527937,0.915456196,0.915669086,0.915925394,0.916233976,0.916605492,0.917052778,0.917591288,0.918239624,0.919020188,0.919959945,0.921091364,0.922453533,0.924093514,0.926067964,0.928445099,0.931307045,0.934752679,0.938901041,0.943895452,0.949908461,0.95714781,0.965863606,0.976356969,0.988990429,1.004200453,1.022512527,1.044559304,1.07110247,1.103059053,1.141533105,1.187853851,1.243621604,1.187853851,1.141533105,1.103059053,1.07110247,1.044559304,1.022512527,1.004200453,0.988990429,0.976356969,0.965863606,0.95714781,0.949908461,0.943895452,0.938901041,0.934752679,0.931307045,0.928445099,0.926067964,0.924093514,0.922453533,0.921091364,0.919959945,0.919020188,0.918239624,0.917591288,0.917052778,0.916605492,0.916233976,1
35255.97104,35255.97215,35255.97353,35255.97527,35255.97745,35255.98018,35255.98361,35255.98791,35255.9933,35256.00006,35256.00854,35256.01918,35256.03251,35256.04923,35256.0702,35256.09649,35256.12947,35256.17082,35256.22267,35256.2877,35256.36925,35256.47151,35256.59975,35256.76057,35256.96225,35257.21515,35257.5323,35257.93002,35258.42877,35259.05422,35259.83855,35260.82214,35262.05558,35263.60236,35265.54207,35267.97454,35271.02493,35274.85022,35279.64726,35285.66291,35293.20673,35302.66693,35314.53034,35329.40745,35348.06383,35371.45955,35400.79855,35437.59063,35483.72912,35541.58831,35614.14565,35705.13495,35819.23854,35962.32822,36141.76741,36366.79008,36648.97596,37002.84638,37446.61158,38003.10783,38700.97253,39576.11794,40673.57922,39576.11794,38700.97253,38003.10783,37446.61158,37002.84638,36648.97596,36366.79008,36141.76741,35962.32822,35819.23854,35705.13495,35614.14565,35541.58831,35483.72912,35437.59063,35400.79855,35371.45955,35348.06383,35329.40745,35314.53034,35302.66693,35293.20673,35285.66291,35279.64726,35274.85022,35271.02493,35267.97454,35265.54207,35263.60236,35262.05558,35260.82214,35259.83855,35259.05422,35258.42877,35257.93002,35257.5323,35257.21515,1
3.971599889,3.979081358,3.988492779,4.000332011,4.015225344,4.033960627,4.057528945,4.08717705,4.12447331,4.171390678,4.230411056,4.30465659,4.398054828,4.515546486,4.663346808,4.849274351,5.083164579,5.377390158,5.747515461,5.377390158,5.083164579,4.849274351,4.663346808,4.515546486,4.398054828,4.30465659,4.230411056,4.171390678,4.12447331,4.08717705,4.057528945,4.033960627,4.015225344,4.000332011,3.988492779,3.979081358,3.971599889,3.965652608,3.960924905,3.957166689,3.954179151,3.951804252,3.949916361,3.948415611,3.947222612,3.946274256,3.945520374,3.944921086,3.944444692,3.944065989,3.943764945,3.943525635,3.943335399,3.943184173,3.943063959,3.942968396,3.94289243,3.942832042,3.942784037,3.942745877,3.942715541,3.942691427,3.942672258,3.942657019,3.942644905,3.942635276,3.942627621,3.942621536,3.942616699,3.942612853,3.942609797,3.942607367,3.942605435,3.9426039,3.942602679,3.942601709,3.942600937,3.942600324,3.942599837,3.942599449,3.942599141,3.942598896,3.942598702,3.942598547,3.942598424,3.942598326,3.942598248,3.942598187,3.942598137,3.942598098,3.942598067,3.942598043,3.942598023,3.942598007,3.942597995,3.942597985,3.942597977,3.942597971,3.942597966,3.942597962,1
142.9482659,142.9482657,142.9482654,142.9482651,142.9482647,142.9482642,142.9482636,142.9482628,142.9482619,142.9482608,142.9482594,142.9482578,142.9482557,142.9482533,142.9482502,142.9482465,142.948242,142.9482365,142.9482297,142.9482215,142.9482114,142.9481991,142.9481841,142.9481657,142.9481433,142.9481159,142.9480825,142.9480416,142.9479917,142.9479307,142.9478563,142.9477653,142.9476542,142.9475185,142.9473527,142.9471502,142.9469029,142.9466008,142.9462318,142.945781,142.9452304,142.9445579,142.9437364,142.942733,142.9415073,142.9400102,142.9381815,142.9359477,142.9332193,142.9298865,142.9258156,142.920843,142.9147691,142.90735,142.8982877,142.8872182,142.8736971,142.8571813,142.8370076,142.8123658,142.7822662,142.7455002,142.7005913,142.6457358,142.5787309,142.4968858,142.3969134,142.2747991,142.1256388,141.9434423,141.7208928,141.4490528,141.1170055,140.7114159,140.215996,139.6108501,138.8716758,137.9687885,136.8659288,135.5188068,133.8733229,131.8633956,129.4083077,126.4094646,122.7464348,118.2721138,122.7464348,126.4094646,129.4083077,131.8633956,133.8733229,135.5188068,136.8659288,137.9687885,138.8716758,139.6108501,140.215996,140.7114159,141.1170055,141.4490528,0
11.78752714,11.78752711,11.78752707,11.78752703,11.78752697,11.7875269,11.78752682,11.78752671,11.78752658,11.78752641,11.78752621,11.78752596,11.78752565,11.78752526,11.78752478,11.78752419,11.78752346,11.78752255,11.78752142,11.78752002,11.78751829,11.78751615,11.78751349,11.7875102,11.78750612,11.78750107,11.7874948,11.78748705,11.78747743,11.78746552,11.78745076,11.78743248,11.78740982,11.78738175,11.78734697,11.78730387,11.78725048,11.78718432,11.78710234,11.78700077,11.78687493,11.786719,11.7865258,11.78628642,11.78598982,11.78562233,11.78516699,11.78460282,11.78390378,11.78303766,11.78196451,11.78063484,11.77898734,11.77694604,11.77441681,11.77128301,11.76740013,11.76258913,11.75662816,11.74924233,11.74009106,11.72875236,11.71470336,11.69729622,11.67572824,11.64900486,11.61589377,11.57486813,11.52403609,11.46105365,11.38301648,11.28632605,11.16652364,11.0180848,10.83416454,10.60628171,10.32392793,9.97408296,9.540614356,9.003533509,8.338073927,7.51354917,8.338073927,9.003533509,9.540614356,9.97408296,10.32392793,10.60628171,10.83416454,11.0180848,11.16652364,11.28632605,11.38301648,11.46105365,11.52403609,11.57486813,11.61589377,11.64900486,11.67572824,11.69729622,0
6.71487571,6.714875696,6.714875678,6.714875657,6.714875629,6.714875595,6.714875552,6.714875499,6.714875431,6.714875347,6.714875242,6.71487511,6.714874945,6.714874739,6.71487448,6.714874157,6.714873752,6.714873245,6.71487261,6.714871815,6.714870821,6.714869575,6.714868016,6.714866065,6.714863621,6.714860563,6.714856734,6.714851941,6.714845941,6.714838429,6.714829026,6.714817254,6.714802518,6.71478407,6.714760976,6.714732065,6.714695873,6.714650566,6.714593848,6.714522845,6.71443396,6.714322689,6.714183392,6.714009013,6.713790716,6.713517439,6.713175335,6.71274707,6.712210943,6.711539789,6.7106996,6.709647804,6.708331106,6.706682788,6.70461933,6.702036176,6.698802436,6.694754256,6.689686514,6.683342427,6.675400536,6.665458426,6.653012325,6.637431588,6.617926735,6.593509448,6.562942498,6.52467705,6.476774182,6.416806645,6.341735867,6.247757992,6.130111136,5.982834103,5.798464326,5.567659741,5.278725417,4.917020978,4.464218763,4.917020978,5.278725417,5.567659741,5.798464326,5.982834103,6.130111136,6.247757992,6.341735867,6.416806645,6.476774182,6.52467705,6.562942498,6.593509448,6.617926735,6.637431588,6.653012325,6.665458426,6.675400536,6.683342427,6.689686514,6.694754256,0
62.41190408,62.41125241,62.41048627,62.40958554,62.40852658,62.40728158,62.40581789,62.40409706,62.40207394,62.39969542,62.39689907,62.39361148,62.38974636,62.38520226,62.3798599,62.37357905,62.36619485,62.35751346,62.34730703,62.33530764,62.32120032,62.30461477,62.28511565,62.26219113,62.23523948,62.20355324,62.1663007,62.12250403,62.07101362,62.01047792,61.93930795,61.85563559,61.75726455,61.64161273,61.50564442,61.34579063,61.15785542,60.93690573,60.67714194,60.37174559,60.01270044,59.59058203,59.09431032,58.51085884,57.82491276,57.01846693,56.07035322,54.9556849,53.64520344,52.10451044,50.29316478,48.16362104,45.65998157,48.16362104,50.29316478,52.10451044,53.64520344,54.9556849,56.07035322,57.01846693,57.82491276,58.51085884,59.09431032,59.59058203,60.01270044,60.37174559,60.67714194,60.93690573,61.15785542,61.34579063,61.50564442,61.64161273,61.75726455,61.85563559,61.93930795,62.01047792,62.07101362,62.12250403,62.1663007,62.20355324,62.23523948,62.26219113,62.28511565,62.30461477,62.32120032,62.33530764,62.34730703,62.35751346,62.36619485,62.37357905,62.3798599,62.38520226,62.38974636,62.39361148,62.39689907,62.39969542,62.40207394,62.40409706,62.40581789,62.40728158,0
51.75919182,51.75919278,51.75919399,51.75919555,51.75919755,51.7592001,51.75920336,51.75920752,51.75921285,51.75921966,51.75922837,51.7592395,51.75925373,51.75927193,51.75929519,51.75932493,51.75936296,51.75941157,51.75947372,51.75955318,51.75965476,51.75978464,51.75995068,51.76016296,51.76043435,51.76078133,51.76122493,51.76179206,51.76251713,51.76344411,51.76462924,51.76614441,51.76808152,51.77055807,51.7737243,51.77777225,51.78294748,51.7895639,51.79802286,51.80883747,51.82266374,51.84034033,51.8629395,51.89183207,51.92877065,51.97599586,52.03637234,52.11356244,52.21224843,52.33841645,52.49971971,52.70594265,52.96959449,53.30666803,53.7376097,54.28855988,54.99293851,55.89347229,57.04478645,58.51671824,60.39855317,62.80444092,65.88031959,69.81276805,65.88031959,62.80444092,60.39855317,58.51671824,57.04478645,55.89347229,54.99293851,54.28855988,53.7376097,53.30666803,52.96959449,52.70594265,52.49971971,52.33841645,52.21224843,52.11356244,52.03637234,51.97599586,51.92877065,51.89183207,51.8629395,51.84034033,51.82266374,51.80883747,51.79802286,51.7895639,51.78294748,51.77777225,51.7737243,51.77055807,51.76808152,51.76614441,51.76462924,51.76344411,51.76251713,51.76179206,1
14.90434987,14.89463634,14.88221961,14.8663474,14.84605809,14.82012242,14.78696906,14.7445894,14.69041581,14.62116616,14.53264488,14.41948885,14.2748424,14.08994202,13.85358535,13.55145253,13.16523859,12.67154442,12.04045916,11.23374795,10.20253553,11.23374795,12.04045916,12.67154442,13.16523859,13.55145253,13.85358535,14.08994202,14.2748424,14.41948885,14.53264488,14.62116616,14.69041581,14.7445894,14.78696906,14.82012242,14.84605809,14.8663474,14.88221961,14.89463634,14.90434987,14.91194871,14.91789324,14.9225436,14.92618156,14.9290275,14.93125387,14.93299555,14.93435805,14.93542392,14.93625775,14.93691005,14.93742034,14.93781954,14.93813183,14.93837613,14.93856724,14.93871675,14.93883371,14.93892521,14.93899679,14.93905278,14.93909659,14.93913085,14.93915766,14.93917863,14.93919504,14.93920787,14.93921791,14.93922577,14.93923191,14.93923672,14.93924048,14.93924342,14.93924572,14.93924752,14.93924893,14.93925003,14.93925089,14.93925157,14.93925209,14.93925251,14.93925283,14.93925308,14.93925328,14.93925343,14.93925356,14.93925365,14.93925372,14.93925378,14.93925383,14.93925386,14.93925389,14.93925391,14.93925393,14.93925394,14.93925395,14.93925396,14.93925397,14.93925397,0
553.8616623,554.777431,555.9591252,557.4839656,559.4515968,561.9905985,565.2668882,569.4945633,574.9498917,581.9893655,591.0729968,602.7943783,617.919473,637.436668,662.6213634,695.1193161,737.0541864,791.1663132,737.0541864,695.1193161,662.6213634,637.436668,617.919473,602.7943783,591.0729968,581.9893655,574.9498917,569.4945633,565.2668882,561.9905985,559.4515968,557.4839656,555.9591252,554.777431,553.8616623,553.1519759,552.6019955,552.1757814,551.8454813,551.5895112,551.391144,551.2374168,551.118284,551.0259605,550.9544133,550.8989668,550.855998,550.8226987,550.796893,550.7768945,550.7613965,550.7493861,550.7400785,550.7328654,550.7272756,550.7229436,550.7195866,550.716985,550.7149688,550.7134064,550.7121955,550.7112572,550.71053,550.7099665,550.7095297,550.7091913,550.708929,550.7087257,550.7085682,550.7084462,550.7083516,550.7082783,550.7082214,550.7081774,550.7081433,550.7081168,550.7080964,550.7080805,550.7080682,550.7080586,550.7080512,550.7080455,550.7080411,550.7080376,550.708035,550.7080329,550.7080313,550.7080301,550.7080291,550.7080284,550.7080278,550.7080273,550.708027,550.7080267,550.7080265,550.7080263,550.7080262,550.7080261,550.708026,550.708026,1
3121.396945,3121.314725,3121.211353,3121.081388,3120.917988,3120.712553,3120.454269,3120.12954,3119.721272,3119.207975,3118.56263,3117.751266,3116.731174,3115.448658,3113.836207,3111.808944,3109.260156,3106.055678,3102.02683,3096.961538,3090.593171,3082.586505,3072.52008,3059.864011,3043.952096,3023.946751,2998.794918,2967.172635,2927.415341,2877.430258,2814.586232,2735.575225,2636.23819,2511.346144,2354.324914,2156.909086,1908.706924,1596.653356,1908.706924,2156.909086,2354.324914,2511.346144,2636.23819,2735.575225,2814.586232,2877.430258,2927.415341,2967.172635,2998.794918,3023.946751,3043.952096,3059.864011,3072.52008,3082.586505,3090.593171,3096.961538,3102.02683,3106.055678,3109.260156,3111.808944,3113.836207,3115.448658,3116.731174,3117.751266,3118.56263,3119.207975,3119.721272,3120.12954,3120.454269,3120.712553,3120.917988,3121.081388,3121.211353,3121.314725,3121.396945,3121.462342,3121.514358,3121.55573,3121.588637,3121.61481,3121.635628,3121.652186,3121.665356,3121.675832,3121.684164,3121.690791,3121.696062,3121.700254,3121.703589,3121.706241,3121.708351,3121.710029,3121.711363,3121.712425,3121.713269,3121.713941,3121.714475,3121.7149,3121.715238,3121.715506,0
115445.843,115445.7732,115445.6909,115445.5938,115445.4792,115445.3441,115445.1846,115444.9965,115444.7745,115444.5127,115444.2038,115443.8393,115443.4094,115442.9021,115442.3037,115441.5977,115440.7648,115439.7821,115438.6228,115437.2551,115435.6415,115433.7378,115431.4919,115428.8423,115425.7164,115422.0286,115417.6778,115412.5448,115406.4892,115399.3449,115390.9163,115380.9726,115369.2413,115355.4011,115339.0728,115319.8094,115297.0829,115270.2711,115238.6393,115201.3213,115157.2946,115105.3535,115044.0751,114971.7808,114886.4905,114785.8678,114667.1565,114527.1048,114361.8766,114166.9458,113936.9729,113665.6586,113345.571,112967.9423,112522.4286,111996.8264,111376.7384,110645.1792,109782.1101,108763.89,107562.6278,106145.4187,104473.4426,102500.9009,100173.762,97428.28111,94189.25424,90367.9583,85859.7207,80541.05225,74266.26447,66863.47899,58129.91941,66863.47899,74266.26447,80541.05225,85859.7207,90367.9583,94189.25424,97428.28111,100173.762,102500.9009,104473.4426,106145.4187,107562.6278,108763.89,109782.1101,110645.1792,111376.7384,111996.8264,112522.4286,112967.9423,113345.571,113665.6586,113936.9729,114166.9458,114361.8766,114527.1048,114667.1565,114785.8678,0
12621.56549,12621.56523,12621.5649,12621.56451,12621.56404,12621.56347,12621.56278,12621.56195,12621.56094,12621.55971,12621.55823,12621.55644,12621.55427,12621.55164,12621.54847,12621.54462,12621.53997,12621.53434,12621.52753,12621.51928,12621.50931,12621.49723,12621.48262,12621.46493,12621.44353,12621.41763,12621.38629,12621.34836,12621.30245,12621.2469,12621.17967,12621.09832,12620.99986,12620.88071,12620.73652,12620.56202,12620.35084,12620.09528,12619.78601,12619.41173,12618.95879,12618.41065,12617.7473,12616.94453,12615.97303,12614.79734,12613.37455,12611.65271,12609.56898,12607.0473,12603.99561,12600.30251,12595.8332,12590.42454,12583.87908,12575.9579,12566.37186,12554.77102,12540.73193,12523.74211,12503.18137,12478.29919,12448.18729,12411.74649,12367.64657,12314.27776,12249.69192,12171.53146,12076.94327,11962.47459,11823.94695,11656.30363,11453.42513,11207.90573,10910.7832,10551.2116,10116.06543,9589.460467,10116.06543,10551.2116,10910.7832,11207.90573,11453.42513,11656.30363,11823.94695,11962.47459,12076.94327,12171.53146,12249.69192,12314.27776,12367.64657,12411.74649,12448.18729,12478.29919,12503.18137,12523.74211,12540.73193,12554.77102,12566.37186,12575.9579,0
4.315054349,4.315054349,4.315054348,4.315054347,4.315054346,4.315054345,4.315054343,4.315054341,4.315054339,4.315054335,4.315054331,4.315054326,4.315054319,4.31505431,4.315054299,4.315054285,4.315054268,4.315054245,4.315054216,4.315054179,4.315054132,4.315054073,4.315053997,4.3150539,4.315053777,4.315053621,4.315053422,4.315053168,4.315052846,4.315052435,4.315051913,4.315051248,4.315050402,4.315049325,4.315047955,4.31504621,4.31504399,4.315041165,4.315037569,4.315032992,4.315027167,4.315019754,4.315010319,4.314998311,4.314983027,4.314963576,4.314938821,4.314907314,4.314867215,4.31481618,4.314751226,4.31466856,4.314563348,4.314429444,4.314259022,4.314042123,4.313766073,4.313414739,4.31296759,4.312398498,4.311674205,4.310752385,4.309579171,4.308086002,4.306185623,4.303766981,4.300688736,4.296771005,4.291784847,4.285438885,4.277362278,4.267083052,4.254000518,4.23735017,4.216159008,4.189188681,4.154863118,4.11117643,4.055575689,3.984811745,3.894749352,3.780125517,3.634241946,3.448573612,3.212270581,2.911523967,3.212270581,3.448573612,3.634241946,3.780125517,3.894749352,3.984811745,4.055575689,4.11117643,4.154863118,4.189188681,4.216159008,4.23735017,4.254000518,4.267083052,0
19.54027197,19.54027255,19.54027327,19.54027417,19.54027528,19.54027666,19.54027838,19.54028051,19.54028316,19.54028646,19.54029055,19.54029564,19.54030196,19.54030982,19.54031958,19.54033171,19.54034679,19.54036552,19.5403888,19.54041773,19.54045368,19.54049835,19.54055385,19.54062283,19.54070855,19.54081507,19.54094743,19.54111191,19.5413163,19.54157029,19.54188591,19.54227812,19.5427655,19.54337114,19.54412374,19.54505896,19.54622112,19.54766528,19.54945987,19.55168992,19.5544611,19.55790471,19.56218393,19.56750151,19.57410942,19.58232076,19.59252461,19.60520445,19.62096109,19.64054113,19.66487233,19.69510757,19.73267949,19.77936834,19.83738639,19.9094827,19.9990734,20.11040355,20.24874831,20.42066285,20.63429299,20.89976113,21.22964594,21.63957831,22.14898203,22.78199413,23.56860857,24.54609741,25.76077694,27.27020218,29.14589411,27.27020218,25.76077694,24.54609741,23.56860857,22.78199413,22.14898203,21.63957831,21.22964594,20.89976113,20.63429299,20.42066285,20.24874831,20.11040355,19.9990734,19.9094827,19.83738639,19.77936834,19.73267949,19.69510757,19.66487233,19.64054113,19.62096109,19.60520445,19.59252461,19.58232076,19.57410942,19.56750151,19.56218393,19.55790471,1
127.072574,127.0937786,127.1194131,127.1504029,127.1878666,127.2331569,127.2879086,127.3540984,127.4341159,127.5308496,127.6477918,127.7891641,127.9600703,128.1666802,128.4164526,128.7184045,129.0834367,129.524727,130.0582065,130.7031342,131.4827926,132.425328,133.5647668,134.9422437,136.6074867,138.6206127,141.0542971,143.9963982,147.5531282,151.8528882,157.0509033,163.3348263,170.9315122,180.115208,170.9315122,163.3348263,157.0509033,151.8528882,147.5531282,143.9963982,141.0542971,138.6206127,136.6074867,134.9422437,133.5647668,132.425328,131.4827926,130.7031342,130.0582065,129.524727,129.0834367,128.7184045,128.4164526,128.1666802,127.9600703,127.7891641,127.6477918,127.5308496,127.4341159,127.3540984,127.2879086,127.2331569,127.1878666,127.1504029,127.1194131,127.0937786,127.072574,127.0550336,127.0405244,127.0285225,127.0185946,127.0103823,127.0035891,126.9979699,126.9933217,126.9894767,126.9862962,126.9836653,126.981489,126.9796888,126.9781997,126.9769679,126.975949,126.9751062,126.974409,126.9738323,126.9733552,126.9729606,126.9726342,126.9723642,126.9721408,126.9719561,126.9718032,126.9716768,126.9715723,126.9714858,126.9714142,126.971355,126.9713061,126.9712656,1
22.20487439,22.20487957,22.20488563,22.20489275,22.20490111,22.20491092,22.20492243,22.20493595,22.2049518,22.20497041,22.20499226,22.20501789,22.20504798,22.20508329,22.20512474,22.20517338,22.20523046,22.20529746,22.20537609,22.20546838,22.20557669,22.20570381,22.205853,22.2060281,22.2062336,22.20647479,22.20675785,22.20709007,22.20747998,22.20793759,22.20847466,22.20910498,22.20984476,22.210713,22.211732,22.21292794,22.21433155,22.21597888,22.21791226,22.22018135,22.22284446,22.22596999,22.22963825,22.23394348,22.23899627,22.24492644,22.25188634,22.26005477,22.26964159,22.28089309,22.29409833,22.30959655,22.32778592,22.34913373,22.37418843,22.40359368,22.43810493,22.4786088,22.52614585,22.58193735,22.64741661,22.72426584,22.81445935,22.92031428,23.0445501,23.19035852,23.36148545,23.56232726,23.79804372,24.07469053,24.39937494,24.78043831,25.22767041,24.78043831,24.39937494,24.07469053,23.79804372,23.56232726,23.36148545,23.19035852,23.0445501,22.92031428,22.81445935,22.72426584,22.64741661,22.58193735,22.52614585,22.4786088,22.43810493,22.40359368,22.37418843,22.34913373,22.32778592,22.30959655,22.29409833,22.28089309,22.26964159,22.26005477,22.25188634,22.24492644,1
12.95384768,12.95384211,12.95383488,12.95382551,12.95381338,12.95379764,12.95377725,12.95375082,12.95371656,12.95367216,12.95361462,12.95354003,12.95344336,12.95331807,12.95315569,12.95294522,12.95267244,12.95231888,12.95186065,12.95126674,12.95049697,12.94949929,12.94820621,12.94653026,12.94435809,12.94154275,12.93789384,12.93316452,12.9270349,12.91909038,12.90879358,12.89544803,12.87815101,12.85573256,12.82667627,12.78901676,12.74020671,12.6769446,12.59495133,12.48868084,12.35094492,12.17242705,11.94105217,11.64116995,11.25249619,10.74874078,10.09582941,9.2495988,8.15280942,9.2495988,10.09582941,10.74874078,11.25249619,11.64116995,11.94105217,12.17242705,12.35094492,12.48868084,12.59495133,12.6769446,12.74020671,12.78901676,12.82667627,12.85573256,12.87815101,12.89544803,12.90879358,12.91909038,12.9270349,12.93316452,12.93789384,12.94154275,12.94435809,12.94653026,12.94820621,12.94949929,12.95049697,12.95126674,12.95186065,12.95231888,12.95267244,12.95294522,12.95315569,12.95331807,12.95344336,12.95354003,12.95361462,12.95367216,12.95371656,12.95375082,12.95377725,12.95379764,12.95381338,12.95382551,12.95383488,12.95384211,12.95384768,12.95385199,12.9538553,12.95385787,0
